4E01202|Arsonval|1737 - 1792|Baptême, Mariage, Sépulture|368|https://www.archives-aube.fr/_recherche-images/download/304393/image/29464/0/full/max/0/default.jpg
4E01206|Arsonval|1793 - 1824|Mariage|175|https://www.archives-aube.fr/_recherche-images/download/304395/image/29466/0/full/max/0/default.jpg
4E01207|Arsonval|1825 - 1860|Mariage|176|https://www.archives-aube.fr/_recherche-images/download/304398/image/29469/0/full/max/0/default.jpg
4E01212|Arsonval|1861 - 1889|Mariage|183|https://www.archives-aube.fr/_recherche-images/download/304402/image/29473/0/full/max/0/default.jpg
4E012 14|Arsonval|1890 - 1915|Mariage|122|https://www.archives-aube.fr/_recherche-images/download/309987/image/35052/0/full/max/0/default.jpg
4 E 12 14|Arsonval|1916 - 1919|Mariage|10|https://www.archives-aube.fr/_recherche-images/download/312606/image/37670/0/full/max/0/default.jpg
4E012 14|Arsonval|1920 - 1922|Mariage|11|https://www.archives-aube.fr/_recherche-images/download/1397527/image/102197/0/full/max/0/default.jpg
4 E 12/13|Arsonval|1923 - 1925|Naissance|8|https://www.archives-aube.fr/_recherche-images/download/1457655/image/117612/0/full/max/0/default.jpg
4E012 14|Arsonval|1923 - 1924|Mariage|8|https://www.archives-aube.fr/_recherche-images/download/1457656/image/117613/0/full/max/0/default.jpg
4E012 15|Arsonval|1925 - 1930|Décès|15|https://www.archives-aube.fr/_recherche-images/download/1590277/image/136810/0/full/max/0/default.jpg
4E012 14|Arsonval|1925 - 1930|Mariage|14|https://www.archives-aube.fr/_recherche-images/download/1591569/image/137456/0/full/max/0/default.jpg
4E01304|Assenay|1793 - 1858|Mariage|175|https://www.archives-aube.fr/_recherche-images/download/304404/image/29475/0/full/max/0/default.jpg
4E01305|Assenay|1859 - 1882|Mariage|111|https://www.archives-aube.fr/_recherche-images/download/304407/image/29478/0/full/max/0/default.jpg
4E013 10|Assenay|1883 - 1909|Mariage|45|https://www.archives-aube.fr/_recherche-images/download/309991/image/35056/0/full/max/0/default.jpg
